customer_id,age,gender,city,employment_type,income,loan_amount,loan_tenure_months,interest_rate,credit_score,existing_loans,default_history,collateral_value,loan_purpose,loan_date,loan_status,debt_to_income_ratio,monthly_emi,risk_flag
CUST_09208,34,Male,Bengaluru,Unemployed,121257.63,601300.12,48,17.61,421,0,1,0,Vehicle,13-06-2022,Defaulted,4.958864197,? 17540.89,High Risk
CUST_09209,65,Female,Ahmedabad,Salaried,487387.65,1273719.82,60,8.1,736,0,0,0,Vehicle,07-10-2023,Approved,2.613360884,? 25887.45,Low Risk
CUST_09210,53,Female,Kolkata,Salaried,1330414.8,1180001.98,84,13.5,712,4,0,0,Personal,20-02-2023,Approved,0.886942914,? 21788.61,Low Risk
CUST_09211,51,Male,Ahmedabad,Salaried,1284128.84,897676.56,36,18.17,716,1,0,0,Education,22-05-2022,Approved,0.699054902,? 32529.76,Low Risk
CUST_09212,47,Male,Delhi,Salaried,629183.41,978758.29,60,12.83,664,2,0,0,Business,20-06-2024,Approved,1.555600918,? 22184.68,Low Risk
CUST_09213,55,Male,Bengaluru,Salaried,1166283.62,157264.84,48,7.69,668,2,0,0,Education,07-04-2023,Approved,0.134842707,? 3816.45,Low Risk
CUST_09214,24,Female,Pune,Salaried,1595823.34,457372.06,24,15.28,543,1,1,1283305.25,Vehicle,29-08-2021,Approved,0.286605697,? 22237.33,High Risk
CUST_09215,37,Female,Kolkata,Salaried,983537.16,1206766.15,36,11.15,746,1,0,0,Education,29-09-2021,Approved,1.226965486,? 39593.75,Low Risk
CUST_09216,53,Male,Pune,Salaried,750374.67,956252.32,60,17.07,630,3,1,0,Home,26-04-2022,Rejected,1.274366471,? 23801.34,Medium Risk
CUST_09217,54,Female,Ahmedabad,Self-Employed,1413759.71,1260800.31,84,14.85,626,2,1,0,Education,09-05-2021,Rejected,0.891806649,? 24223.37,Medium Risk
CUST_09218,56,Female,Mumbai,Self-Employed,1439548.09,944629.47,60,14.25,480,3,0,1715521.75,Vehicle,28-05-2023,Approved,0.65619862,? 22102.50,Medium Risk
CUST_09219,59,Male,Pune,Salaried,642948.22,324007.92,84,16.22,784,3,1,242946.59,Business,24-03-2023,Approved,0.503940924,? 6476.13,Medium Risk
CUST_09220,27,Female,Lucknow,Self-Employed,1222214.47,74133.42,36,16,529,0,0,0,Home,13-12-2021,Approved,0.060655001,? 2606.31,Medium Risk
CUST_09221,26,Female,Jaipur,Salaried,1453608.91,98530.8,36,8.1,693,1,1,1707100.4,Personal,21-12-2022,Approved,0.067783569,? 3092.14,Medium Risk
CUST_09222,39,Female,Mumbai,Salaried,1937026.68,988513.46,84,17.66,614,3,0,0,Vehicle,07-02-2021,Approved,0.510325165,? 20579.89,Medium Risk
CUST_09223,32,Male,Delhi,Self-Employed,412495.46,1246271.75,12,11.85,585,3,1,467186.41,Vehicle,22-10-2024,Approved,3.021298101,? 110642.30,High Risk
CUST_09224,47,Female,Lucknow,Self-Employed,1363789.44,646427.88,120,8.55,482,3,1,1695246.62,Business,28-12-2022,Approved,0.473993903,? 8032.08,High Risk
CUST_09225,60,Male,Jaipur,Salaried,1102128.87,706250.66,84,9.21,742,1,0,611831.28,Home,21-08-2021,Approved,0.64080588,? 11438.33,Low Risk
CUST_09226,48,Male,Hyderabad,Salaried,675536.13,514240.09,48,16.47,669,0,1,1695894.51,Vehicle,23-07-2024,Approved,0.761232549,? 14697.79,Medium Risk
CUST_09227,26,Male,Mumbai,Salaried,1956498.74,414520.76,36,14.59,770,1,0,858506.67,Personal,02-08-2022,Approved,0.211868657,? 14286.41,Low Risk
CUST_09228,46,Male,Hyderabad,Unemployed,250021.98,1481254.67,84,14.55,484,3,0,1024554.06,Education,24-02-2024,Approved,5.924497798,? 28210.72,Medium Risk
CUST_09229,40,Female,Pune,Salaried,1797981.63,570381.35,24,16.67,853,0,0,404598.54,Education,12-08-2022,Approved,0.317234248,? 28110.59,Low Risk
CUST_09230,43,Male,Bengaluru,Self-Employed,543722.82,1194514.3,12,16.28,416,0,0,128547.06,Home,16-05-2023,Approved,2.196917724,? 108537.65,Medium Risk
CUST_09231,61,Male,Ahmedabad,Unemployed,193534.54,366809.77,36,14.55,567,1,0,516234.94,Home,23-01-2023,Approved,1.895319409,? 12634.90,Medium Risk
CUST_09232,55,Female,Jaipur,Salaried,403657.07,574183.42,84,11.17,777,0,0,0,Personal,18-04-2024,Defaulted,1.42245352,? 9882.82,Low Risk
CUST_09233,25,Male,Pune,Salaried,1211693.85,1340204.79,60,12.63,800,0,0,1208218.2,Education,16-01-2022,Approved,1.106058919,? 30240.54,Low Risk
CUST_09234,51,Male,Chennai,Self-Employed,748314.4,1076684.58,48,18.17,459,0,1,0,Home,10-12-2024,Approved,1.438813125,? 31723.33,High Risk
CUST_09235,59,Female,Mumbai,Self-Employed,165842.84,769160.94,12,17.13,696,0,0,0,Home,25-09-2023,Rejected,4.637890547,? 70198.59,Low Risk
CUST_09236,28,Female,Pune,Self-Employed,425086.62,923605.32,36,17.15,732,2,0,0,Vehicle,27-06-2023,Approved,2.172746157,? 32998.04,Low Risk
CUST_09237,27,Male,Chennai,Unemployed,214804.67,176364,48,16.25,474,1,1,0,Home,14-10-2021,Defaulted,0.821043602,? 5020.82,High Risk
CUST_09238,50,Female,Pune,Salaried,1132356.41,53705.68,48,16.44,759,1,0,1722980.65,Home,24-07-2024,Approved,0.047428247,? 1534.16,Low Risk
CUST_09239,21,Female,Kolkata,Salaried,1906392.85,114482.72,48,11.86,794,2,0,543134.28,Vehicle,29-06-2021,Defaulted,0.060052009,? 3006.91,Low Risk
CUST_09240,33,Male,Mumbai,Self-Employed,513751.98,364197.06,84,12.87,609,0,1,498937.51,Business,09-07-2024,Approved,0.708896655,? 6599.75,Medium Risk
CUST_09241,61,Male,Jaipur,Salaried,1200669.74,587508.57,84,8.9,781,1,0,0,Personal,24-02-2022,Approved,0.489317379,? 9422.68,Low Risk
CUST_09242,64,Male,Bengaluru,Salaried,878898.63,1433585.54,120,15.7,811,1,0,0,Personal,13-08-2022,Rejected,1.631115912,? 23747.11,Low Risk
CUST_09243,25,Male,Delhi,Self-Employed,622468.05,925450.17,12,9.45,760,1,0,954243.62,Home,06-02-2021,Approved,1.486743247,? 81125.23,Low Risk
CUST_09244,34,Male,Bengaluru,Self-Employed,513523.5,268972.93,120,12.43,614,1,0,0,Vehicle,08-03-2024,Approved,0.523779204,? 3926.13,Medium Risk
CUST_09245,35,Female,Jaipur,Self-Employed,1449395.62,898680.32,60,16.76,508,1,0,557861.11,Vehicle,18-05-2022,Rejected,0.620037971,? 22218.71,Medium Risk
CUST_09246,33,Male,Kolkata,Unemployed,269850.5,1496873.9,84,16.69,624,3,0,0,Vehicle,03-07-2022,Defaulted,5.547048829,? 30322.25,Medium Risk
CUST_09247,34,Female,Mumbai,Salaried,613166.93,1236918.83,84,16.64,869,0,0,0,Education,17-12-2022,Approved,2.017262787,? 25020.76,Low Risk
CUST_09248,32,Female,Chennai,Salaried,1969351.73,675032.8,60,11.89,697,0,0,0,Business,13-11-2024,Approved,0.342769039,? 14978.24,Low Risk
CUST_09249,50,Male,Lucknow,Salaried,407216.8,731637.57,60,7.55,722,0,0,490430.4,Education,23-08-2022,Approved,1.796678256,? 14677.91,Low Risk
CUST_09250,50,Female,Jaipur,Salaried,351874.21,647889.99,84,14.63,619,2,0,532037.69,Education,10-12-2021,Defaulted,1.841254549,? 12368.06,Medium Risk
CUST_09251,21,Female,Chennai,Salaried,1445623.03,158286.72,120,8.13,735,0,0,1641965.12,Home,15-12-2021,Approved,0.109493773,? 1931.35,Low Risk
CUST_09252,36,Female,Ahmedabad,Salaried,337211.59,1033511.8,12,16.05,742,2,0,0,Business,30-11-2022,Approved,3.06487627,? 93795.87,Low Risk
CUST_09253,50,Other,Delhi,Salaried,569861.74,293566.58,120,15.16,633,1,0,1034250.63,Home,15-10-2024,Approved,0.515154044,? 4765.06,Medium Risk
CUST_09254,65,Male,Hyderabad,Unemployed,272217.82,1220377.9,120,13.25,446,1,0,0,Education,01-03-2023,Approved,4.483093355,? 18401.95,Medium Risk
CUST_09255,45,Female,Ahmedabad,Self-Employed,886031.26,1163790.63,120,10.6,655,3,0,0,Personal,19-06-2021,Approved,1.3134871,? 15768.85,Low Risk
CUST_09256,21,Male,Mumbai,Salaried,432873.54,1237494.94,36,10.09,594,0,0,222378.72,Business,30-06-2023,Approved,2.858790907,? 39982.79,Medium Risk
CUST_09257,47,Male,Mumbai,Self-Employed,726182.1,1057556.38,120,16.03,615,1,0,0,Personal,16-09-2024,Approved,1.456323944,? 17735.23,Medium Risk
CUST_09258,42,Male,Pune,Self-Employed,661262,310753.07,120,16.03,439,1,0,1634156.09,Home,24-06-2023,Approved,0.469939404,? 5211.33,Medium Risk
CUST_09259,22,Female,Bengaluru,Salaried,927522.4,1383828.32,36,10.42,725,1,0,0,Vehicle,30-10-2024,Approved,1.491962156,? 44925.62,Low Risk
CUST_09260,30,Female,Ahmedabad,Salaried,646436.43,615068.37,60,14.97,709,0,0,1327748.66,Vehicle,22-05-2023,Approved,0.951475414,? 14622.75,Low Risk
CUST_09261,58,Male,Hyderabad,Salaried,802720.71,1096621.17,36,15.11,721,0,0,0,Home,20-02-2021,Approved,1.366130407,? 38073.83,Low Risk
CUST_09262,64,Male,Chennai,Self-Employed,1410049.49,1368421.35,36,15.32,383,0,0,104115.4,Business,02-03-2023,Approved,0.970477533,? 47651.50,Medium Risk
CUST_09263,31,Female,Delhi,Salaried,1796083.67,231075.42,12,7.8,590,1,1,0,Home,19-11-2023,Defaulted,0.128655153,? 20079.53,High Risk
CUST_09264,39,Male,Ahmedabad,Salaried,724283.33,603273.14,120,11.43,576,3,0,0,Personal,27-07-2024,Approved,0.832924237,? 8457.60,Medium Risk
CUST_09265,38,Female,Hyderabad,Unemployed,83679.5,161004.24,12,18.45,676,0,0,0,Business,09-06-2023,Defaulted,1.924058342,? 14795.37,Low Risk
CUST_09266,47,Male,Mumbai,Self-Employed,674835.16,778401.23,12,12.22,486,2,1,1365288.54,Home,15-03-2024,Rejected,1.153468693,? 69240.14,High Risk
CUST_09267,62,Male,Chennai,Salaried,1413962.2,1063541.34,84,14.04,606,4,0,0,Business,16-06-2024,Approved,0.752170984,? 19954.29,Medium Risk
CUST_09268,55,Female,Hyderabad,Salaried,516110.35,668843.67,48,8.67,822,1,0,0,Business,13-08-2023,Approved,1.295931519,? 16539.60,Low Risk
CUST_09269,27,Male,Bengaluru,Salaried,1343244.59,1205041.48,48,17.72,557,0,0,0,Personal,13-10-2021,Approved,0.897112476,? 35222.02,Medium Risk
CUST_09270,59,Male,Bengaluru,Salaried,1732377.1,111294.03,48,13.36,764,1,0,759836,Education,26-11-2024,Defaulted,0.064243536,? 3005.66,Low Risk
CUST_09271,63,Male,Chennai,Salaried,1490425.91,487329.14,84,17.16,820,1,0,0,Education,28-05-2023,Approved,0.326973073,? 10004.08,Low Risk
CUST_09272,61,Female,Jaipur,Self-Employed,790862.66,1022835.54,48,11.65,508,1,0,0,Education,25-06-2024,Approved,1.293316263,? 26759.75,Medium Risk
CUST_09273,34,Female,Chennai,Unemployed,68056.64,319992.21,48,9.11,397,3,0,491473.86,Business,04-07-2021,Defaulted,4.701851428,? 7979.74,Medium Risk
CUST_09274,51,Female,Bengaluru,Salaried,388279.18,439796.05,24,8.81,597,0,0,643348.25,Business,24-11-2024,Approved,1.13267997,? 20053.65,Medium Risk
CUST_09275,41,Female,Jaipur,Salaried,1041062.71,1229088.72,60,10.99,693,4,0,0,Business,09-06-2021,Defaulted,1.180609687,? 26717.24,Low Risk
CUST_09276,48,Female,Mumbai,Salaried,807822.68,1392494.86,24,15.52,674,0,1,0,Personal,04-09-2022,Approved,1.723763017,? 67861.95,Medium Risk
CUST_09277,48,Male,Mumbai,Self-Employed,1291126.64,749847.78,24,16.8,695,2,0,0,Business,01-04-2022,Approved,0.580770125,? 37002.15,Low Risk
CUST_09278,59,Male,Chennai,Salaried,1920064.73,1156080.82,24,16.5,722,0,0,0,Personal,01-06-2022,Approved,0.602105128,? 56881.89,Low Risk
CUST_09279,53,Male,Chennai,Salaried,1652160.12,1103142.31,24,9.13,660,1,0,0,Personal,14-09-2023,Approved,0.667696972,? 50462.60,Low Risk
CUST_09280,35,Male,Ahmedabad,Salaried,902478.8,546333.82,36,9.37,737,1,0,0,Vehicle,06-01-2021,Approved,0.605370254,? 17467.50,Low Risk
CUST_09281,29,Male,Chennai,Salaried,874369.23,1107941.53,60,9.55,795,1,0,0,Education,20-05-2022,Approved,1.267132342,? 23295.92,Low Risk
CUST_09282,44,Male,Bengaluru,Self-Employed,816230.64,549733.56,60,12.85,728,1,0,0,Personal,13-12-2021,Approved,0.673502725,? 12465.96,Low Risk
CUST_09283,21,Male,Ahmedabad,Salaried,929534.69,1371870.77,60,9.43,613,1,1,135813.32,Business,06-01-2021,Defaulted,1.475868286,? 28764.93,Medium Risk
CUST_09284,47,Male,Ahmedabad,Salaried,552871.31,591978.85,48,14.56,709,0,1,1464108.22,Business,09-11-2022,Defaulted,1.07073534,? 16343.48,Medium Risk
CUST_09285,61,Male,Ahmedabad,Unemployed,90003.36,747294.45,24,13.05,568,0,0,1024985.81,Vehicle,27-08-2021,Defaulted,8.302961689,? 35545.29,Medium Risk
CUST_09286,50,Male,Lucknow,Unemployed,142429.84,525252.17,84,9.28,602,1,0,0,Vehicle,05-07-2023,Approved,3.68779583,? 8525.65,Medium Risk
CUST_09287,52,Male,Lucknow,Self-Employed,723309.36,1029971.34,36,14.38,469,0,0,0,Vehicle,29-01-2024,Defaulted,1.423970706,? 35392.37,Medium Risk
CUST_09288,52,Male,Mumbai,Salaried,771990.71,1051767.49,12,17.54,715,2,0,0,Vehicle,02-05-2023,Approved,1.362409517,? 96195.93,Low Risk
CUST_09289,33,Male,Mumbai,Salaried,1344636.36,487525.03,120,16.19,675,2,1,606253.48,Business,10-11-2024,Approved,0.362570167,? 8224.50,Medium Risk
CUST_09290,54,Male,Mumbai,Salaried,1440058.56,757587.73,48,13.39,678,0,1,1494266.87,Personal,13-07-2021,Approved,0.526081196,? 20471.13,Medium Risk
CUST_09291,43,Female,Jaipur,Salaried,727395.06,1412579.02,48,9.12,708,0,0,0,Business,01-10-2021,Approved,1.941969499,? 35232.63,Low Risk
CUST_09292,21,Male,Kolkata,Salaried,645506.14,361681.84,60,17.38,552,0,0,769227.02,Home,11-11-2024,Approved,0.560307358,? 9062.79,Medium Risk
CUST_09293,61,Female,Hyderabad,Salaried,1200315.65,1323809.32,84,12.72,759,0,0,911106.55,Education,02-05-2023,Approved,1.102884329,? 23881.63,Low Risk
CUST_09294,27,Male,Hyderabad,Self-Employed,796207.05,887742.67,120,10.5,384,2,1,0,Education,06-04-2022,Approved,1.114964594,? 11978.76,High Risk
CUST_09295,60,Female,Ahmedabad,Salaried,1580523.92,699884.66,48,10.03,759,2,0,1626935.91,Home,04-04-2022,Approved,0.442818138,? 17760.97,Low Risk
CUST_09296,27,Female,Kolkata,Salaried,1894531.01,964197.23,12,13.48,589,2,1,0,Personal,20-02-2021,Approved,0.508937159,? 86336.76,High Risk
CUST_09297,65,Male,Bengaluru,Salaried,1270345.52,344308.97,48,10.6,754,3,0,165555.92,Business,03-07-2021,Approved,0.271035686,? 8832.11,Low Risk
CUST_09298,50,Male,Chennai,Salaried,863767.2,192619.34,12,10.24,539,3,0,0,Personal,07-10-2024,Rejected,0.222999137,? 16955.81,Medium Risk
CUST_09299,56,Female,Bengaluru,Self-Employed,1008888.39,1217195.15,84,9.88,764,0,0,728244.69,Home,03-07-2021,Defaulted,1.20647156,? 20131.49,Low Risk
CUST_09300,42,Male,Kolkata,Self-Employed,1145610.52,748082.11,60,14.56,787,1,0,934789.41,Business,28-08-2024,Defaulted,0.652998639,? 17624.51,Low Risk
CUST_09301,57,Male,Chennai,Salaried,1429160.17,506173.92,48,13.97,836,0,0,813864.86,Vehicle,01-04-2022,Approved,0.354175781,? 13824.33,Low Risk
CUST_09302,50,Female,Lucknow,Unemployed,75210.33,931187.46,36,10.04,525,1,0,222310.52,Education,03-04-2021,Defaulted,12.38111121,? 30064.29,Medium Risk
CUST_09303,45,Male,Kolkata,Salaried,1299800,61781.46,24,16.74,719,1,0,1273989.93,Home,03-08-2024,Approved,0.047531513,? 3046.90,Low Risk
CUST_09304,61,Male,Jaipur,Self-Employed,846976.82,899028.87,12,15.85,608,0,0,0,Home,29-05-2021,Rejected,1.061456286,? 81505.86,Medium Risk
CUST_09305,48,Male,Chennai,Self-Employed,778826.09,1323954,24,16.48,549,0,0,1712932.7,Vehicle,02-09-2021,Approved,1.699935348,? 65128.96,Medium Risk
CUST_09306,24,Female,Bengaluru,Salaried,1908775.72,664582.45,24,17.85,756,2,0,573602.04,Home,10-05-2023,Approved,0.3481721,? 33130.54,Low Risk
CUST_09307,32,Female,Hyderabad,Salaried,1913999.27,125836.33,12,13.78,794,1,0,0,Personal,07-11-2021,Approved,0.065745234,? 11285.46,Low Risk
CUST_09308,30,Female,Jaipur,Salaried,1433162.59,621446.82,48,10.07,709,2,0,320790.24,Vehicle,09-03-2024,Approved,0.433619203,? 15782.40,Low Risk
CUST_09309,60,Male,Lucknow,Self-Employed,1344336.26,206607.41,48,10.46,692,1,0,0,Personal,24-04-2023,Approved,0.1536873,? 5285.86,Low Risk
CUST_09310,36,Female,Ahmedabad,Salaried,309414.34,784141.33,24,18.35,822,0,0,1164483.63,Personal,25-08-2023,Approved,2.534275981,? 39280.29,Low Risk
CUST_09311,57,Female,Delhi,Unemployed,247967.87,1403573.37,12,10.11,499,4,0,0,Personal,14-05-2022,Approved,5.660303369,? 123468.22,Medium Risk
CUST_09312,60,Female,Kolkata,Salaried,931407.76,261986.69,48,12.56,802,3,0,1678849.36,Home,08-07-2023,Defaulted,0.281280338,? 6971.37,Low Risk
CUST_09313,40,Male,Bengaluru,Unemployed,202959.56,1143915.73,84,17.04,650,1,1,1410639.57,Personal,14-10-2022,Defaulted,5.63617565,? 23403.29,Medium Risk
CUST_09314,45,Male,Hyderabad,Unemployed,133578.72,1418400.42,84,13.95,490,0,0,0,Personal,02-11-2022,Rejected,10.61846093,? 26541.68,Medium Risk
CUST_09315,44,Female,Lucknow,Self-Employed,1220846.34,764919.44,24,10.61,681,0,1,0,Education,15-06-2023,Approved,0.626548497,? 35512.90,Medium Risk
CUST_09316,42,Male,Jaipur,Self-Employed,840986.7,1492328.3,24,7.66,674,1,0,0,Vehicle,20-12-2023,Approved,1.774496909,? 67262.79,Low Risk
CUST_09317,31,Male,Mumbai,Salaried,505243.76,1162172.61,60,16.83,744,0,1,272850.96,Vehicle,14-01-2022,Approved,2.3002216,? 28776.86,Medium Risk
CUST_09318,45,Female,Bengaluru,Salaried,443421.86,789584.73,84,17.84,663,0,0,0,Business,08-05-2021,Approved,1.780662618,? 16521.40,Low Risk
CUST_09319,37,Male,Pune,Self-Employed,424946.94,137065.82,12,11.93,605,1,0,1999800.01,Vehicle,28-08-2024,Approved,0.322548081,? 12173.64,Medium Risk
CUST_09320,50,Female,Bengaluru,Salaried,1301391.9,985284.5,48,14.82,801,2,0,933859.82,Home,11-12-2023,Approved,0.757100532,? 27331.39,Low Risk
CUST_09321,39,Female,Pune,Salaried,804776.73,947197.97,24,14.32,616,0,0,0,Education,17-02-2021,Defaulted,1.176969878,? 45621.03,Medium Risk
CUST_09322,47,Female,Jaipur,Self-Employed,1311255.76,960317.75,36,10.69,723,1,0,0,Education,09-04-2021,Approved,0.732364943,? 31298.78,Low Risk
CUST_09323,40,Male,Jaipur,Salaried,1008199.43,685720.23,12,17.37,562,2,0,316215.7,Education,21-03-2022,Approved,0.680143441,? 62661.41,Medium Risk
CUST_09324,30,Male,Bengaluru,Salaried,1257105.62,605119.24,60,12.64,786,1,0,1812523.21,Business,14-11-2021,Approved,0.481359108,? 13657.06,Low Risk
CUST_09325,31,Male,Chennai,Self-Employed,352538.64,926956.34,48,18.08,704,2,0,0,Business,09-02-2022,Approved,2.629375152,? 27268.11,Low Risk
CUST_09326,47,Male,Bengaluru,Unemployed,95274.94,1326840.25,60,17.45,566,3,0,0,Personal,15-11-2024,Defaulted,13.92643491,? 33297.29,Medium Risk
CUST_09327,29,Male,Bengaluru,Self-Employed,887144.45,1145380.69,84,10.43,570,1,1,500970.83,Education,17-11-2021,Defaulted,1.291087026,? 19270.12,High Risk
CUST_09328,27,Female,Lucknow,Self-Employed,792831.63,471768.69,36,14.52,595,2,1,443493.64,Business,01-04-2023,Defaulted,0.59504272,? 16243.34,High Risk
CUST_09329,21,Female,Bengaluru,Salaried,1107513.94,391031.35,12,10.02,784,0,0,0,Education,23-03-2021,Approved,0.353071267,? 34381.51,Low Risk
CUST_09330,26,Female,Ahmedabad,Salaried,624681.84,1201778.85,84,13.68,704,1,1,0,Education,28-04-2023,Approved,1.923825495,? 22309.44,Medium Risk
CUST_09331,33,Male,Ahmedabad,Self-Employed,583680,274763.12,36,9.31,471,1,0,1240116.89,Vehicle,12-09-2021,Defaulted,0.470742736,? 8777.09,Medium Risk
CUST_09332,57,Male,Bengaluru,Salaried,1593693.23,354182.9,48,14.86,637,0,0,0,Personal,12-02-2021,Approved,0.222240324,? 9832.06,Medium Risk
CUST_09333,49,Male,Jaipur,Self-Employed,577588.02,676123.95,60,13.42,749,0,0,918620.26,Education,01-04-2022,Approved,1.170598985,? 15529.66,Low Risk
CUST_09334,32,Male,Jaipur,Unemployed,207143.12,1074172.75,84,10.9,534,0,0,1768278.42,Home,30-05-2023,Approved,5.185654971,? 18336.02,Medium Risk
CUST_09335,55,Male,Chennai,Salaried,918038.66,834555.89,60,12.53,718,1,0,1112023.48,Education,12-05-2023,Approved,0.909063993,? 18788.52,Low Risk
CUST_09336,21,Male,Lucknow,Salaried,1949846.08,1435186.78,48,15.16,718,0,0,1497759.98,Personal,11-02-2022,Rejected,0.736051319,? 40058.82,Low Risk
CUST_09337,41,Female,Jaipur,Unemployed,205398.87,248973.68,84,9.22,601,1,1,727071,Business,29-04-2022,Defaulted,1.212147272,? 4033.61,Medium Risk
CUST_09338,30,Female,Kolkata,Salaried,1381166.32,630184.91,84,13.69,531,2,0,1067445.62,Vehicle,28-05-2023,Defaulted,0.456270111,? 11702.02,Medium Risk
CUST_09339,36,Male,Lucknow,Salaried,725139.38,731658.03,12,14.23,813,0,0,0,Education,13-04-2022,Approved,1.008989513,? 65772.67,Low Risk
CUST_09340,57,Male,Mumbai,Self-Employed,838921.87,1065090.97,12,8.2,577,0,1,0,Home,23-05-2024,Approved,1.26959495,? 92749.11,High Risk
CUST_09341,21,Male,Ahmedabad,Self-Employed,825512.18,68505.76,12,12.92,773,1,0,1923465.37,Vehicle,01-03-2024,Approved,0.082985765,? 6116.18,Low Risk
CUST_09342,65,Female,Delhi,Salaried,601453.52,711106.24,84,8.08,787,2,0,0,Personal,20-08-2022,Defaulted,1.182312874,? 11111.82,Low Risk
CUST_09343,42,Female,Ahmedabad,Self-Employed,1099616.24,616017.65,12,10.79,498,1,1,1601257.38,Home,27-10-2023,Defaulted,0.560211488,? 54384.34,High Risk
CUST_09344,53,Female,Pune,Self-Employed,906116.04,526422.23,24,17.99,762,2,0,1977926.13,Vehicle,07-06-2024,Approved,0.580965579,? 26278.61,Low Risk
CUST_09345,61,Female,Lucknow,Self-Employed,1260864.42,1005784.74,48,12.71,634,2,1,1080239.68,Education,03-05-2023,Defaulted,0.797694601,? 26838.14,Medium Risk
CUST_09346,42,Male,Kolkata,Unemployed,103323.54,1015468.57,24,15.04,689,2,1,0,Personal,23-01-2021,Defaulted,9.828046639,? 49255.97,Medium Risk
CUST_09347,47,Female,Bengaluru,Salaried,1213927.25,1059016,84,14,683,0,0,1160355.14,Education,09-01-2023,Approved,0.872388358,? 19845.97,Low Risk
CUST_09348,39,Female,Jaipur,Unemployed,123475.51,1296411.2,36,9.16,632,0,0,0,Home,01-11-2023,Approved,10.49933869,? 41322.14,Medium Risk
CUST_09349,44,Female,Lucknow,Salaried,865045.99,300144.63,120,16.43,724,0,0,893863.52,Home,30-04-2022,Approved,0.346969564,? 5108.54,Low Risk
CUST_09350,36,Female,Hyderabad,Salaried,1568610.36,662252.82,24,13.77,786,2,0,601930.58,Education,15-05-2022,Approved,0.422190773,? 31724.76,Low Risk
CUST_09351,26,Male,Hyderabad,Salaried,897297.06,1183113.54,12,16.66,745,3,0,214127.68,Personal,18-06-2021,Approved,1.318530499,? 107714.77,Low Risk
CUST_09352,63,Male,Lucknow,Salaried,447933.85,829180.43,84,15.73,643,2,1,0,Home,03-04-2021,Approved,1.851122504,? 16341.98,Medium Risk
CUST_09353,44,Female,Chennai,Salaried,667379.51,482264.4,12,11.66,754,0,0,0,Personal,06-07-2021,Approved,0.722623924,? 42771.94,Low Risk
CUST_09354,36,Female,Delhi,Salaried,1094477.99,559189.47,12,14.49,698,0,1,231039.07,Education,19-03-2024,Approved,0.510918881,? 50337.02,Medium Risk
CUST_09355,32,Male,Bengaluru,Salaried,1179325.27,747795.6,120,11.3,789,1,0,0,Business,21-02-2022,Approved,0.634087659,? 10428.28,Low Risk
CUST_09356,37,Male,Kolkata,Unemployed,206696.16,418141.08,48,9.51,384,0,0,1464732.1,Home,01-03-2021,Approved,2.022974592,? 10507.01,Medium Risk
CUST_09357,48,Male,Lucknow,Salaried,1369304.98,611599.88,120,9.26,775,3,0,0,Home,25-02-2021,Approved,0.446649862,? 7833.81,Low Risk
CUST_09358,65,Male,Bengaluru,Salaried,339171.55,736580.38,24,8.21,797,1,0,159083.8,Personal,04-09-2024,Rejected,2.171704496,? 33384.13,Low Risk
CUST_09359,21,Male,Hyderabad,Salaried,1701640.59,1096597.84,12,11.13,724,2,0,1452534.27,Personal,18-05-2023,Approved,0.644435638,? 96985.64,Low Risk
CUST_09360,30,Male,Hyderabad,Salaried,1095324.5,1152166.7,120,15.46,655,0,0,1091513.03,Education,08-08-2022,Approved,1.051895306,? 18914.37,Low Risk
CUST_09361,35,Male,Delhi,Unemployed,80541.68,1099379.12,48,8.77,375,3,0,311136.87,Education,15-03-2024,Defaulted,13.6498161,? 27238.19,Medium Risk
CUST_09362,24,Female,Kolkata,Salaried,1210673.79,403671.4,84,16.83,732,1,0,1349774.84,Vehicle,05-07-2024,Approved,0.333427058,? 8209.74,Low Risk
CUST_09363,50,Female,Jaipur,Self-Employed,1354258.94,1440131.64,60,11.44,454,2,0,109878.56,Personal,04-10-2024,Approved,1.063409365,? 31628.89,Medium Risk
CUST_09364,23,Male,Delhi,Self-Employed,1338286.99,748614.69,84,9.6,607,1,0,1278125.24,Home,26-04-2023,Approved,0.559382775,? 12273.72,Medium Risk
CUST_09365,35,Female,Ahmedabad,Self-Employed,241029.53,645732.59,36,18.42,650,1,0,1040054.65,Vehicle,29-07-2021,Defaulted,2.679060072,? 23481.06,Low Risk
CUST_09366,31,Male,Kolkata,Salaried,852647.77,1008881.85,36,10.62,694,1,0,708319.59,Personal,06-09-2023,Approved,1.183234022,? 32848.24,Low Risk
CUST_09367,38,Female,Mumbai,Salaried,1113876.17,744995.58,48,10.21,900,1,0,0,Home,08-12-2023,Approved,0.668831599,? 18970.23,Low Risk
CUST_09368,26,Male,Chennai,Salaried,1622640.96,1266343.59,120,17.58,673,1,1,395092.81,Home,29-01-2023,Rejected,0.780421314,? 22476.34,Medium Risk
CUST_09369,58,Female,Ahmedabad,Unemployed,233931.04,849674.83,120,11.21,543,1,0,137929.95,Business,03-04-2022,Defaulted,3.632159418,? 11805.50,Medium Risk
CUST_09370,43,Female,Pune,Salaried,617882.65,753598.46,12,9.2,650,2,0,0,Personal,23-09-2021,Approved,1.219646579,? 65973.21,Low Risk
